prior_name,base_model,dc_solution,base_solution,anchor_type,comparison,log_odds_median,log_odds_l95,log_odds_u95,OR_median,OR_l95,OR_u95,posterior_probability_OR_gt_1,posterior_probability_OR_lt_1,conclusion
regularizing,mistral,DC measurement device,mistral__DC measurement device,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,-1.1072478257416853,-2.037400989011421,-0.2875209608453509,0.3304672151289609,0.1303670966282377,0.7501208436946754,0.003,0.997,lower under Anchor
regularizing,mistral,DC solution design tool,mistral__DC solution design tool,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,0.13231610204404373,-1.2559930057154063,1.6172791253111722,1.141469082978682,0.2847929114507715,5.03936028923171,0.57,0.43,uncertain
regularizing,mistral,DC solution design tool,mistral__DC solution design tool,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,0.14131104449999515,-1.193767373406819,1.5286737646831476,1.151782848243494,0.3030775741276468,4.612056160188907,0.575875,0.424125,uncertain
regularizing,mistral,DC solution design tool,mistral__DC solution design tool,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,0.14917597543281252,-1.2226967859769478,1.5752162143499608,1.1608772578639246,0.2944350674622147,4.83178662096728,0.57775,0.42225,uncertain
regularizing,mistral,DC solution design tool,mistral__DC solution design tool,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,0.128604163781136,-1.2344193778530097,1.5894455516752992,1.1372398748022128,0.2910036790509923,4.9010308829424405,0.5775,0.4225,uncertain
regularizing,mistral,LVAC-LVDC interlink converter,mistral__LVAC-LVDC interlink converter,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,-0.9105836113097003,-1.6361133715974299,-0.2066151509207612,0.4022893748863866,0.1947354494919161,0.8133326000829889,0.005375,0.994625,lower under Anchor
regularizing,mistral,LVAC-LVDC interlink converter,mistral__LVAC-LVDC interlink converter,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,-1.2855166741239152,-2.066863068022662,-0.5584052488766944,0.2765076823792892,0.12658224030438522,0.5721207307915863,1.25e-4,0.999875,lower under Anchor
regularizing,mistral,LVAC-LVDC interlink converter,mistral__LVAC-LVDC interlink converter,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,-1.7189868412083433,-2.534824579676223,-0.9337040226565849,0.17924767000097158,0.07927562550282317,0.39309498385953445,0,1,lower under Anchor
regularizing,mistral,LVAC-LVDC interlink converter,mistral__LVAC-LVDC interlink converter,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,-2.2317629767372082,-3.1672615527431933,-1.3549007400309467,0.10733902702807621,0.042118780264048805,0.2579728995630598,0,1,lower under Anchor
regularizing,mistral,Network design tool for DC solutions,mistral__Network design tool for DC solutions,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,0.12307113609060177,-1.2594371278121785,1.530372908605827,1.1309648780480042,0.2838138090990641,4.619899301586916,0.56575,0.43425,uncertain
regularizing,mistral,Network design tool for DC solutions,mistral__Network design tool for DC solutions,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,0.13583179003064214,-1.2348336079384625,1.5576759333204302,1.1454891950753288,0.2908831589940878,4.747775736891885,0.5815,0.4185,uncertain
regularizing,mistral,Network design tool for DC solutions,mistral__Network design tool for DC solutions,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,-0.36179083542793855,-1.6759880874063429,0.9923710594422376,0.6964280381433894,0.18712322788093982,2.6976231251925435,0.30475,0.69525,uncertain
regularizing,mistral,Network design tool for DC solutions,mistral__Network design tool for DC solutions,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,0.13221044487045944,-1.2123249654020243,1.5276287911012074,1.141348485979223,0.297504786405309,4.607239133230519,0.574875,0.425125,uncertain
regularizing,mistral,Protection DC system design tool,mistral__Protection DC system design tool,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,0.044397436641194915,-0.7630099091699438,0.9270267328272901,1.0453977524818077,0.4662609131977743,2.526984621565653,0.542125,0.457875,uncertain
regularizing,mistral,Protection DC system design tool,mistral__Protection DC system design tool,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,-0.5458452707857371,-1.3035007208247873,0.2704736014759126,0.5793518672860984,0.271579407111266,1.3105849987731406,0.091875,0.908125,uncertain
regularizing,mistral,Protection DC system design tool,mistral__Protection DC system design tool,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,-1.2683148134096998,-1.9710188686248389,-0.5419258456143092,0.2813052744461313,0.13931484576672126,0.5816270494351803,3.75e-4,0.999625,lower under Anchor
regularizing,mistral,Protection DC system design tool,mistral__Protection DC system design tool,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,-1.2711202771255405,-1.98387130153525,-0.5442203207631635,0.2805171886959917,0.13753576382346086,0.5802940802721461,2.5e-4,0.99975,lower under Anchor
regularizing,mistral,Semiconductor-based circuit breaker,mistral__Semiconductor-based circuit breaker,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,0.4516748267870343,-0.7528421811986056,1.7456172202193427,1.5709410375950101,0.47102601455824605,5.729436791750655,0.762875,0.237125,uncertain
regularizing,mistral,Semiconductor-based circuit breaker,mistral__Semiconductor-based circuit breaker,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,0.4522339645365836,-0.7537418165503696,1.7304057623355455,1.5718196703534213,0.4706023736777991,5.642943535445415,0.76275,0.23725,uncertain
regularizing,mistral,Semiconductor-based circuit breaker,mistral__Semiconductor-based circuit breaker,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,-0.8299865899439167,-1.8684828069684867,0.29389225572571226,0.4360551339653778,0.15435767578228873,1.3416393496059857,0.0685,0.9315,uncertain
regularizing,mistral,Semiconductor-based circuit breaker,mistral__Semiconductor-based circuit breaker,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,-1.0738324531058296,-2.0655926279420127,-0.0417829542623361,0.3416964718497135,0.1267431651916209,0.9590779283239219,0.020375,0.979625,lower under Anchor
regularizing,mistral,Smart and sustainable DC cables,mistral__Smart and sustainable DC cables,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,-0.0017851448031707554,-1.0428151567677215,0.943176724867534,0.998216452778393,0.35246105147213924,2.568126708437647,0.498875,0.501125,uncertain
regularizing,mistral,Smart and sustainable DC cables,mistral__Smart and sustainable DC cables,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,-0.5149531146797588,-1.6280447894875365,0.4978966883826826,0.5975286094800542,0.1963130353286569,1.6452571543919012,0.164875,0.835125,uncertain
regularizing,mistral,Smart and sustainable DC cables,mistral__Smart and sustainable DC cables,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,-0.8285705106167391,-1.9942836481052824,0.24761997379765072,0.4366730626769805,0.13611112483563856,1.2809730364871972,0.068625,0.931375,uncertain
regularizing,mistral,Smart and sustainable DC cables,mistral__Smart and sustainable DC cables,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,-0.828480546365151,-2.0343537673450416,0.22637053653976116,0.43671235278212217,0.1307649658490517,1.2540402789689529,0.0655,0.9345,uncertain
regularizing,mistral,Solid-state circuit breaker,mistral__Solid-state circuit breaker,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,0.09211265643768687,-1.283914579494289,1.4960650043539676,1.096488348819062,0.27695102888214185,4.464088296836181,0.555875,0.444125,uncertain
regularizing,mistral,Solid-state circuit breaker,mistral__Solid-state circuit breaker,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,0.10173079040904191,-1.3175385692347903,1.5360556921111153,1.1070853961571498,0.26779364747788065,4.646228026784276,0.550875,0.449125,uncertain
regularizing,mistral,Solid-state circuit breaker,mistral__Solid-state circuit breaker,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,0.09156565860852423,-1.3210209648548878,1.5251306349412608,1.095888728865957,0.2668627062276644,4.595744758413824,0.55075,0.44925,uncertain
regularizing,mistral,Solid-state circuit breaker,mistral__Solid-state circuit breaker,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,0.08955935662547218,-1.3260781697800865,1.5058885401106084,1.0936922546108292,0.26551654132196223,4.508157550960881,0.552875,0.447125,uncertain
regularizing,mistral,Static protection system,mistral__Static protection system,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,0.26274826998037737,-1.040295038272882,1.6653809488412223,1.3004996279797336,0.35335052177175436,5.287688239893608,0.648625,0.351375,uncertain
regularizing,mistral,Static protection system,mistral__Static protection system,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,-0.17948493393945728,-1.4164735506620139,1.179076796201955,0.8357005442386709,0.24256791587711,3.251371138737198,0.392625,0.607375,uncertain
regularizing,mistral,Static protection system,mistral__Static protection system,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,0.24830014293317862,-1.0222109746622077,1.6185423713037235,1.2818447341580685,0.3597985690803624,5.045730152610545,0.644875,0.355125,uncertain
regularizing,mistral,Static protection system,mistral__Static protection system,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,-1.2577437067774502,-2.3863221618203485,-0.07314880166943276,0.2842947564267694,0.09196730386227922,0.9294627502983702,0.019875,0.980125,lower under Anchor
regularizing,phi4,DC-DC converter,phi4__DC-DC converter,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,0.09616131508299594,-1.3019656445127266,1.533669191147338,1.1009366506040328,0.27199661992013124,4.635154817618718,0.55175,0.44825,uncertain
regularizing,phi4,DC-DC converter,phi4__DC-DC converter,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,0.09051032165543557,-1.2973283038227839,1.5635068395141876,1.0947328144761395,0.27326089053769387,4.775539579033272,0.55025,0.44975,uncertain
regularizing,phi4,DC-DC converter,phi4__DC-DC converter,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,0.09497752705048249,-1.2663744915074853,1.4777707398122564,1.0996341429507008,0.28185163093311105,4.383163578961564,0.55325,0.44675,uncertain
regularizing,phi4,DC-DC converter,phi4__DC-DC converter,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,0.08909841850764379,-1.247344660955193,1.4915717962581587,1.0931883518413281,0.28726657565479063,4.444075259617528,0.5505,0.4495,uncertain
regularizing,phi4,DC connectors,phi4__DC connectors,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,-0.6014539817203709,-1.386416842188729,0.24896703889609315,0.548014265089575,0.24996938184743459,1.2826997581012485,0.07575,0.92425,uncertain
regularizing,phi4,DC connectors,phi4__DC connectors,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,1.0165590581846475,-0.018554898815899834,2.191104971417347,2.763668760832653,0.9816161859158855,8.945092132089764,0.972375,0.027625,uncertain
regularizing,phi4,DC connectors,phi4__DC connectors,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,0.2620561789387802,-0.6298474835778476,1.2544111819623216,1.2995995509437182,0.5326730361976824,3.50577384220296,0.706125,0.293875,uncertain
regularizing,phi4,DC connectors,phi4__DC connectors,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,0.7380699076769162,-0.2164102522040086,1.834823199998456,2.091894072080369,0.8054048150194003,6.264026700523142,0.926875,0.073125,uncertain
regularizing,phi4,DC measurement device,phi4__DC measurement device,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,-0.6289641146482126,-1.3399916242038115,0.04414469262883296,0.5331437909023299,0.26184786297761126,1.0451335672982982,0.035,0.965,uncertain
regularizing,phi4,DC measurement device,phi4__DC measurement device,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,1.4959567213600058,0.6762114121045235,2.41891529870673,4.46360497769569,1.9664136773921672,11.233667551615598,0.999875,1.25e-4,higher under Anchor
regularizing,phi4,DC measurement device,phi4__DC measurement device,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,0.37167613595098287,-0.35610498071280006,1.1000465602859286,1.4501632495259058,0.7003990893202562,3.0043059021530674,0.84175,0.15825,uncertain
regularizing,phi4,DC measurement device,phi4__DC measurement device,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,-0.7515652965191808,-1.4513189657091625,-0.04901988255001074,0.4716277377070197,0.23426110228721758,0.9521622064048806,0.018625,0.981375,lower under Anchor
regularizing,phi4,DC solution design tool,phi4__DC solution design tool,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,0.07566385774333001,-1.2962587057509487,1.5214497051355136,1.0785999639141255,0.27355335220237975,4.578861325109185,0.542375,0.457625,uncertain
regularizing,phi4,DC solution design tool,phi4__DC solution design tool,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,0.07858757601319805,-1.3116124722993323,1.5079373911599285,1.0817580872007984,0.26938533083864913,4.517403542081618,0.541875,0.458125,uncertain
regularizing,phi4,DC solution design tool,phi4__DC solution design tool,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,0.09171261804216603,-1.275715382983467,1.4860955337266522,1.096049797459319,0.27923117509050405,4.419805772839332,0.548875,0.451125,uncertain
regularizing,phi4,DC solution design tool,phi4__DC solution design tool,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,0.08717824647384909,-1.3122012624738624,1.4591502010146433,1.0910911663010947,0.2692267672877791,4.302301898818663,0.549625,0.450375,uncertain
regularizing,phi4,LVAC-LVDC interlink converter,phi4__LVAC-LVDC interlink converter,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,-0.358825296598471,-1.1772508283524512,0.5155869787869608,0.6984963762135985,0.3081246628833093,1.6746211859050426,0.196375,0.803625,uncertain
regularizing,phi4,LVAC-LVDC interlink converter,phi4__LVAC-LVDC interlink converter,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,1.0709757995090898,0.08164261078521663,2.192852648348581,2.9182257188058944,1.0850679524650038,8.9607386668681,0.984375,0.015625,higher under Anchor
regularizing,phi4,LVAC-LVDC interlink converter,phi4__LVAC-LVDC interlink converter,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,0.3562959240807667,-0.5202098643165507,1.323412287641817,1.4280301000296354,0.5943959126258592,3.756216853933821,0.77725,0.22275,uncertain
regularizing,phi4,LVAC-LVDC interlink converter,phi4__LVAC-LVDC interlink converter,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,-0.49837841049943765,-1.2678196178153036,0.3288286133712628,0.6075150024029501,0.28144461008875815,1.3893397347913532,0.108125,0.891875,uncertain
regularizing,phi4,Network design tool for DC solutions,phi4__Network design tool for DC solutions,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,-0.6088165316646593,-1.7960639123767443,0.6431134044938048,0.5439942995446636,0.16595080129076273,1.9023945925853356,0.1655,0.8345,uncertain
regularizing,phi4,Network design tool for DC solutions,phi4__Network design tool for DC solutions,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,0.22386546781941286,-1.0882860768463556,1.6129691936166448,1.2509027574071987,0.33679323706839437,5.0176878826666815,0.624,0.376,uncertain
regularizing,phi4,Network design tool for DC solutions,phi4__Network design tool for DC solutions,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,0.23421280563327557,-1.0641540205555733,1.6041596290651572,1.2639134823631875,0.3450196118725983,4.9736784251806005,0.63,0.37,uncertain
regularizing,phi4,Network design tool for DC solutions,phi4__Network design tool for DC solutions,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,-0.608302926818652,-1.830131946073406,0.7279423897494322,0.5442737608495459,0.1603924034706633,2.0708160908744953,0.17675,0.82325,uncertain
regularizing,phi4,Protection DC system design tool,phi4__Protection DC system design tool,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,-0.1539458568413017,-1.374803117645588,1.1531349213522128,0.8573184376888776,0.252889383881636,3.1681091397569365,0.40375,0.59625,uncertain
regularizing,phi4,Protection DC system design tool,phi4__Protection DC system design tool,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,0.2836431153024269,-1.0033349500724187,1.632397638119982,1.327958919343399,0.36665463565907774,5.116126646636463,0.655875,0.344125,uncertain
regularizing,phi4,Protection DC system design tool,phi4__Protection DC system design tool,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,0.28153327952061213,-1.0086347106531082,1.6088022113721998,1.3251600969893995,0.3647165842339088,4.996822534555899,0.66675,0.33325,uncertain
regularizing,phi4,Protection DC system design tool,phi4__Protection DC system design tool,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,-1.4794404765637168,-2.5639478058997978,-0.3591795844791725,0.22776509268556994,0.0770001582417809,0.6982489465749241,0.006,0.994,lower under Anchor
regularizing,phi4,Semiconductor-based circuit breaker,phi4__Semiconductor-based circuit breaker,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,0.06893972455666214,-1.3122732666176158,1.4831556503595167,1.071371633942886,0.2692073813262655,4.406830420587481,0.54025,0.45975,uncertain
regularizing,phi4,Semiconductor-based circuit breaker,phi4__Semiconductor-based circuit breaker,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,0.08499448201690694,-1.3402490134868967,1.5075372216173717,1.0887110867153882,0.2617804777877402,4.515597579537716,0.5455,0.4545,uncertain
regularizing,phi4,Semiconductor-based circuit breaker,phi4__Semiconductor-based circuit breaker,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,0.07385576230604188,-1.3117222268141293,1.5049825945416508,1.0766515006198711,0.26935576509804693,4.504075719294919,0.547,0.453,uncertain
regularizing,phi4,Semiconductor-based circuit breaker,phi4__Semiconductor-based circuit breaker,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,0.09121681504301513,-1.302279205154043,1.548267663262266,1.0955065168793268,0.2719114460243473,4.7033157155923515,0.546875,0.453125,uncertain
regularizing,phi4,Smart and sustainable DC cables,phi4__Smart and sustainable DC cables,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,0.31234799973806526,-0.9642609727271854,1.6458447300759806,1.3666302599419486,0.38126486613078026,5.185388512771929,0.68325,0.31675,uncertain
regularizing,phi4,Smart and sustainable DC cables,phi4__Smart and sustainable DC cables,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,0.28725827284826616,-0.954483755197242,1.6415765654879804,1.332768390457745,0.38501093869784525,5.16330362514187,0.66625,0.33375,uncertain
regularizing,phi4,Smart and sustainable DC cables,phi4__Smart and sustainable DC cables,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,-0.8272770673460421,-1.9625826073874333,0.348261940086626,0.4372382402050131,0.14049510893085226,1.4166032719954822,0.081,0.919,uncertain
regularizing,phi4,Smart and sustainable DC cables,phi4__Smart and sustainable DC cables,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,-1.137160014851922,-2.2308768133553083,-0.0018077120802827329,0.3207285941795362,0.10743419115692734,0.9981939877214864,0.025,0.975,lower under Anchor
regularizing,phi4,Solid-state circuit breaker,phi4__Solid-state circuit breaker,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,0.09196112348325267,-1.3081052699202191,1.5355967490492641,1.09632225065417,0.2703318041183812,4.644096106038358,0.55375,0.44625,uncertain
regularizing,phi4,Solid-state circuit breaker,phi4__Solid-state circuit breaker,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,0.10396744611229057,-1.32654137110234,1.5270965799024885,1.1095643344060249,0.26539357919925466,4.604787761435101,0.554,0.446,uncertain
regularizing,phi4,Solid-state circuit breaker,phi4__Solid-state circuit breaker,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,0.07431004877314504,-1.3081086271042217,1.4989451465576287,1.077140723706825,0.2703308700416796,4.476964038950371,0.54575,0.45425,uncertain
regularizing,phi4,Solid-state circuit breaker,phi4__Solid-state circuit breaker,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,0.09687403389314335,-1.3368607332595066,1.5080605033114283,1.1017215881919304,0.26266896554280655,4.517959947632774,0.556125,0.443875,uncertain
regularizing,phi4,Static protection system,phi4__Static protection system,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,0.08955950890653772,-1.3485795854543583,1.5454421586240796,1.0936924162955766,0.2596087593874986,4.690044912514606,0.5455,0.4545,uncertain
regularizing,phi4,Static protection system,phi4__Static protection system,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,0.09450969720508255,-1.2887208712523126,1.5137097289211223,1.0991198233312889,0.27562311539907614,4.543554935458571,0.55225,0.44775,uncertain
regularizing,phi4,Static protection system,phi4__Static protection system,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,0.09947926305526683,-1.2894898251053475,1.5213854691448714,1.1045955691648808,0.2754112771578687,4.578564279806999,0.55075,0.44925,uncertain
regularizing,phi4,Static protection system,phi4__Static protection system,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,0.07804462962014029,-1.3050966170584886,1.5240948828694991,1.081170910205827,0.2711463483356711,4.590986310782376,0.545625,0.454375,uncertain
primary,gemma3,DC-DC converter,gemma3__DC-DC converter,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,1.8659091899479003,0.5649663583848896,3.1612934286440395,6.461808229418887,1.7593904803066134,23.60110261988141,0.9965,0.0035,higher under Anchor
primary,gemma3,DC-DC converter,gemma3__DC-DC converter,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,6.199690031738779,4.903115813749151,7.731236116125542,492.5963339945871,134.70885741458386,2278.4168490108236,1,0,higher under Anchor
primary,gemma3,DC-DC converter,gemma3__DC-DC converter,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,-0.8973510966482976,-3.32802495068399,1.0614747446380801,0.40764808202831615,0.03586386825084153,2.890630828376344,0.202,0.798,uncertain
primary,gemma3,DC-DC converter,gemma3__DC-DC converter,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,-0.9140414812962591,-3.3898276089715518,1.0698433029147978,0.4009007161858398,0.03371448864793551,2.914922727737073,0.20225,0.79775,uncertain
primary,gemma3,DC connectors,gemma3__DC connectors,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,-1.042669557421279,-3.5236692601741715,0.9020662443141981,0.35251237362778365,0.02949102830769406,2.4646913036497753,0.159875,0.840125,uncertain
primary,gemma3,DC connectors,gemma3__DC connectors,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,5.959923304794982,4.6919325632948254,7.444478249834088,387.58039766132805,109.06374887579499,1710.392765351311,1,0,higher under Anchor
primary,gemma3,DC connectors,gemma3__DC connectors,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,1.3660943908527916,-0.04195736491931594,2.6042189959562676,3.9200107340817727,0.9589106629567341,13.520661529014653,0.972125,0.027875,uncertain
primary,gemma3,DC connectors,gemma3__DC connectors,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,2.279642767389123,1.1513367463314121,3.3979739963128157,9.773188495556617,3.1624175477783094,29.90345614769827,0.999875,1.25e-4,higher under Anchor
primary,gemma3,DC measurement device,gemma3__DC measurement device,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,-1.2593366493777447,-2.3840161059366696,-0.3141810286704678,0.28384225494002224,0.092179642964492,0.7303868242515272,0.004,0.996,lower under Anchor
primary,gemma3,DC measurement device,gemma3__DC measurement device,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,3.544218756269762,2.2671425133708194,5.286673285342897,34.61263387396783,9.651781690633896,197.68470976263433,1,0,higher under Anchor
primary,gemma3,DC measurement device,gemma3__DC measurement device,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,1.5988229953366804,0.7929282725874673,2.487808857939418,4.947206111771128,2.2098580680213167,12.034877130346395,1,0,higher under Anchor
primary,gemma3,DC measurement device,gemma3__DC measurement device,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,1.2835363207398744,0.5033462421304514,2.11387169674094,3.6093811156934192,1.6542475327530828,8.280237951871204,0.99975,2.5e-4,higher under Anchor
primary,gemma3,DC solution design tool,gemma3__DC solution design tool,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,0.3215660048835788,-2.050036916425515,2.9670757029516306,1.3792860431468008,0.12873015128494436,19.43501239791704,0.59675,0.40325,uncertain
primary,gemma3,DC solution design tool,gemma3__DC solution design tool,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,0.322616884854663,-2.0571914261539623,3.0854180735692216,1.3807362690426448,0.12781243753955884,21.87661096469842,0.5955,0.4045,uncertain
primary,gemma3,DC solution design tool,gemma3__DC solution design tool,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,0.3295291684026899,-2.1401034805661205,3.111152836878153,1.390313444216221,0.11764269030688644,22.44690952722501,0.59725,0.40275,uncertain
primary,gemma3,DC solution design tool,gemma3__DC solution design tool,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,0.35360039910712093,-2.034159762741122,3.0393302575877117,1.4241859667732104,0.13079033231556245,20.891246794845493,0.609625,0.390375,uncertain
primary,gemma3,LVAC-LVDC interlink converter,gemma3__LVAC-LVDC interlink converter,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,-0.3244321961556986,-3.0885475982410013,2.1384953814521737,0.722937733514043,0.045568090092458456,8.486659536419616,0.405625,0.594375,uncertain
primary,gemma3,LVAC-LVDC interlink converter,gemma3__LVAC-LVDC interlink converter,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,-0.35982107138216657,-3.1706370161355264,2.159079515032673,0.6978012116067926,0.04197685009174072,8.663159808420703,0.398,0.602,uncertain
primary,gemma3,LVAC-LVDC interlink converter,gemma3__LVAC-LVDC interlink converter,ANCHOR_NUM_HIGH,ANCHOR_NUM_HIGH vs CONTEXT,-0.32434602149969605,-3.0423758809674117,2.085904509550416,0.7230000508328223,0.04772137654688689,8.051871489178131,0.400125,0.599875,uncertain
primary,gemma3,LVAC-LVDC interlink converter,gemma3__LVAC-LVDC interlink converter,ANCHOR_NUM_LOW,ANCHOR_NUM_LOW vs CONTEXT,-0.34393455288210845,-3.0681986353060906,2.0728284626326356,0.7089753452006307,0.046504853835802065,7.94726996155954,0.4005,0.5995,uncertain
primary,gemma3,Network design tool for DC solutions,gemma3__Network design tool for DC solutions,ANCHOR_EXAMPLE,ANCHOR_EXAMPLE vs CONTEXT,-2.6590876216877257,-3.7116941032113018,-1.7537338509879747,0.07001207016878744,0.024436090930893772,0.17312630728664266,0,1,lower under Anchor
primary,gemma3,Network design tool for DC solutions,gemma3__Network design tool for DC solutions,ANCHOR_WORD,ANCHOR_WORD vs CONTEXT,2.468658252399915,0.9865035628978558,4.466821940277799,11.80659564916985,2.6818411852111255,87.07954026770007,0.99975,2.5e-4,higher under Anchor
